projectId,isOn,trustProductName,proectIssueCode,trustCompanyName,trustCompanyShortName,trustTremType,trustPropertyApplicationDesc,trustPropertyManagementDesc,issueCodeDate,publicityTime,registrationTime
483,1,国民信托安民26号集合资金信托计划,ZXD34G201709010003159,国民信托有限公司,国民信托,12,金融业,股票投资,2017-09-07,2017-10-19,2017-10-11
20245,1,中海-浦江之星353号集合资金信托计划,ZXD36Z201801110028985,中海信托股份有限公司,中海信托,12,金融业,股票投资,2018-01-24,2018-03-09,2018-02-13
20910,1,中富通员工持股集合资金信托计划,ZXD32Y201801010035451,云南国际信托有限公司,云南信托,24,金融业,股票投资,2018-01-30,2018-03-08,2018-02-28
345,1,西部信托·君景6号证券投资集合资金信托计划,ZXD31X201709110001796,西部信托有限公司,西部信托,36,金融业,股票投资,2017-09-05,2017-10-19,2017-10-12
20163,1,华润信托·浦盛7号集合资金信托计划,ZXD38H201801010028190,华润深国投信托有限公司,华润信托,12,金融业,股票投资,2018-01-24,2018-03-09,2018-02-28
20045,1,西部信托·天健12号集合资金信托计划,ZXD31X201801010027065,西部信托有限公司,西部信托,17.8,制造业,资产及其收（受）益权（附回购）,2018-01-23,2018-03-08,2018-02-26
20129,1,上信-泰州鑫泰2018贷款集合资金信托计划（TH-31-18I012）,ZXD35S201801010027869,上海国际信托有限公司,上海信托,36,建筑业,"信托贷款,其他",2018-01-24,2018-03-09,2018-02-08
19342,1,粤财信托·辉睿集合资金信托计划,ZXD32G20180111002021X,广东粤财信托有限公司,粤财信托,36,金融业,实物及其他资产,2018-01-17,2018-03-08,2018-02-28
19485,1,中航信托·天启【2018】28号青峰药业信托贷款集合资金信托计划,ZXD37Z201801110021600,中航信托股份有限公司,中航信托,60,制造业,信托贷款,2018-01-18,2018-03-09,2018-02-12
19205,1,西部信托·宝应县建设发展基金壹号集合资金信托计划,ZXD31X20180111001892X,西部信托有限公司,西部信托,60,水利、环境和公共设施管理业,资产及其收（受）益权（附回购）,2018-01-16,2018-03-08,2018-02-12
17822,1,民生信托-蓝筹优势9期证券投资集合资金信托计划,ZXD35Z201801010005549,中国民生信托有限公司,民生信托,24,金融业,股票投资,2018-01-08,2018-03-09,2018-02-24
18398,1,华润信托·恒盈5号集合资金信托计划,ZXD38H201801010011061,华润深国投信托有限公司,华润信托,36,制造业,股票投资,2018-01-10,2018-03-08,2018-02-09
12934,1,平安福宁57号集合资金信托计划,ZXD31P201712010015460,平安信托有限责任公司,平安信托,12,房地产业,信托贷款,2017-12-11,2018-03-07,2018-02-24
17140,1,中海-茂源英火2号集合资金信托计划,ZXD36Z201712110057107,中海信托股份有限公司,中海信托,60,其他,金融衍生品,2017-12-29,2018-03-09,2018-02-27
17340,1,光大·弘信6号基础设施投资集合资金信托计划,ZXD31G201801010000926,光大兴陇信托有限责任公司,光大信托,36,交通运输、仓储和邮政业,信托贷款,2018-01-03,2018-03-08,2018-02-28
12620,1,华能信托-唐新海诚1号财产权信托,ZXD36H201712101012359,华能贵诚信托有限公司,华能信托,39.2,水利、环境和公共设施管理业,持有并管理,2017-12-08,2018-03-07,2018-02-02
16226,1,川信-融创中央学府集合资金信托计划,ZXD36S201712010048034,四川信托有限公司,四川信托,12,房地产业,信托贷款,2017-12-25,2018-03-08,2018-02-28
12215,1,长安信托-长安投资1030号证券投资集合资金信托计划,ZXD31C20171211000830X,长安国际信托股份有限公司,长安信托,12,金融业,股票投资,2017-12-06,2018-03-07,2018-02-02
12191,1,四川信托-盛世2号集合资金信托计划,ZXD36S201712010008065,四川信托有限公司,四川信托,24,房地产业,"长期股权投资,持有并管理",2017-12-06,2018-03-07,2018-02-28
11527,1,全球慧赢二十一号集合资金信托计划第482期信托单位,ZXD31P20171201000150X,平安信托有限责任公司,平安信托,120,金融业,债券投资,2017-12-01,2018-03-07,2018-02-24
11524,1,全球慧赢二十一号集合资金信托计划第481期信托单位,ZXD31P201712010001474,平安信托有限责任公司,平安信托,5.1,金融业,债券投资,2017-12-01,2018-03-07,2018-02-24
10720,1,外贸信托-鑫诚30号石家庄国际展览中心PPP项目集合资金信托计划,ZXD33Z201711010037672,中国对外经济贸易信托有限公司,外贸信托,360,租赁和商务服务业,长期股权投资,2017-11-28,2018-03-07,2018-03-01
7698,1,长安信托—长安投资646号证券投资集合资金信托计划,ZXD31C201711110007753,长安国际信托股份有限公司,长安信托,24,金融业,股票投资,2017-11-07,2018-03-07,2018-02-13
7073,1,伯乐2号集合资金信托计划,ZXD34G201711110001543,国民信托有限公司,国民信托,24,金融业,信托贷款,2017-11-02,2018-03-07,2017-11-21
7051,1,华润信托·相聚资本优粤33号10期集合资金信托计划,ZXD38H201711010001323,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-11-01,2018-03-07,2018-03-02
19997,1,全球慧赢二十一号集合资金信托计划第5期信托单位,ZXD31P201801010026612,平安信托有限责任公司,平安信托,4.1,金融业,债券投资,2018-01-23,2018-03-07,2018-02-24
19779,1,四川信托晟景1号集合资金信托,ZXD36S201801110024445,四川信托有限公司,四川信托,36,金融业,债券投资,2018-01-22,2018-03-07,2018-02-28
19429,1,华信·华冠169号集合资金信托计划,ZXD40H201801010021049,华信信托股份有限公司,华信信托,12,金融业,资产及其收（受）益权（不附回购）,2018-01-17,2018-03-07,2018-02-27
19359,1,华润信托·相聚资本优粤33号16期集合资金信托计划,ZXD38H201801010020387,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2018-01-17,2018-03-07,2018-03-02
18434,1,平安信托惠鑫佳证十八号集合资金信托计划第1期信托单位,ZXD31P201801010011429,平安信托有限责任公司,平安信托,12,金融业,信托贷款,2018-01-11,2018-03-07,2018-02-14
18236,1,陕国投·锦江23号集合资金信托计划,ZXD33S201801010009617,陕西省国际信托股份有限公司,陕西信托,24,公共管理、社会保障和社会组织,资产及其收（受）益权（附回购）,2018-01-10,2018-03-07,2018-02-26
17204,1,国通信托·百兴7号集合资金信托计划,ZXD31F201712110057735,国通信托有限责任公司,国通信托,120,金融业,信托贷款,2017-12-29,2018-03-07,2018-01-15
16247,1,东莞信托·鼎信-昕旺集合资金信托计划,ZXD32D201712010048242,东莞信托有限公司,东莞信托,-1,租赁和商务服务业,长期股权投资,2017-12-25,2018-03-07,2018-02-27
22162,1,厦门信托-闽泰1701号流动资金贷款集合资金信托计划,ZXD33X201802010010484,厦门国际信托有限公司,厦门信托,24,租赁和商务服务业,信托贷款,2018-02-05,2018-03-06,2018-02-22
16244,1,外贸信托-五行汇诚B3号资产配置集合资金信托计划1期-1,ZXD33Z201712010048219,中国对外经济贸易信托有限公司,外贸信托,17.6,金融业,其他债权资产,2017-12-25,2018-03-07,2018-02-26
20953,1,长安信托--浙江万丰奥威汽轮股份有限公司第一期员工持股集合资金信托计划,ZXD31C201801110035842,长安国际信托股份有限公司,长安信托,24,金融业,股票投资,2018-01-31,2018-03-07,2018-03-01
16234,1,外贸信托-五行汇诚A1号资产配置集合资金信托计划3期,ZXD33Z20171201004811X,中国对外经济贸易信托有限公司,外贸信托,24,金融业,其他债权资产,2017-12-25,2018-03-07,2018-02-26
20620,1,陕国投·长盈证券投资集合资金信托计划,ZXD33S20180111003261X,陕西省国际信托股份有限公司,陕西信托,24,金融业,股票投资,2018-01-26,2018-03-06,2018-03-01
20329,1,中航信托·天启【2017】507号医疗行业并购贷款集合资金信托计划,ZXD37Z201801010029795,中航信托股份有限公司,中航信托,24,金融业,信托贷款,2018-01-25,2018-03-06,2018-02-02
20267,1,华润信托·鼎新179号集合资金信托计划,ZXD38H20180101002919X,华润深国投信托有限公司,华润信托,24,租赁和商务服务业,长期股权投资,2018-01-24,2018-03-06,2018-03-01
19477,1,爱建信托-民鑫1号信贷资产财产权信托,ZXD34S201801101021520,上海爱建信托有限责任公司,爱建信托,8.4,金融业,其他,2018-01-18,2018-03-06,2018-02-23
18033,1,民生信托-蓝筹优势8期证券投资集合资金信托计划,ZXD35Z201801010007619,中国民生信托有限公司,民生信托,24,金融业,股票投资,2018-01-09,2018-03-06,2018-02-24
17260,1,平安信托苏通1号集合资金信托计划（第一期）,ZXD31P201801110000178,平安信托有限责任公司,平安信托,59.7,建筑业,资产及其收（受）益权（附回购）,2018-01-02,2018-03-06,2018-02-09
8816,1,江苏信托·慧转大湖3号集合资金信托计划,ZXD33J201711110018823,江苏省国际信托有限责任公司,江苏信托,18,金融业,债券投资,2017-11-15,2018-03-07,2018-02-22
2847,1,建信信托-盈同宝系列财产权信托计划（建行）四期,ZXD32J201709101026611,建信信托有限责任公司,建信信托,10,金融业,其他,2017-09-25,2018-03-06,2018-02-01
22482,1,紫金信托·睿金168号财产权信托,ZXD46Z201802011013636,紫金信托有限责任公司,紫金信托,12,水利、环境和公共设施管理业,持有并管理,2018-02-07,2018-03-07,2018-02-27
22424,1,西部信托·合元2号事务管理类集合资金信托计划,ZXD31X201802110013059,西部信托有限公司,西部信托,12,房地产业,资产及其收（受）益权（附回购）,2018-02-07,2018-03-07,2018-02-23
22409,1,紫金信托·恒盈20号集合资金信托计划,ZXD46Z201802010012917,紫金信托有限责任公司,紫金信托,18,批发和零售业,信托贷款,2018-02-06,2018-03-07,2018-02-27
20876,1,长安信托——稳健195号集合资金信托计划,ZXD31C201801110035111,长安国际信托股份有限公司,长安信托,24,金融业,债券投资,2018-01-30,2018-03-07,2018-03-01
20624,1,苏信理财·恒信F1712集合资金信托计划,ZXD37S201801010032644,苏州信托有限公司,苏州信托,30,水利、环境和公共设施管理业,资产及其收（受）益权（附回购）,2018-01-26,2018-03-07,2018-02-23
19412,1,中诚信托国都证券股票收益权集合信托计划,ZXD32Z201801010020888,中诚信托有限责任公司,中诚信托,30,租赁和商务服务业,资产及其收（受）益权（附回购）,2018-01-17,2018-03-07,2018-02-28
19360,1,华润信托·相聚资本优粤33号17期集合资金信托计划,ZXD38H201801010020396,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2018-01-17,2018-03-07,2018-03-02
19078,1,平安信托海雅2号集合资金信托计划,ZXD31P201801010017695,平安信托有限责任公司,平安信托,12,住宿和餐饮业,信托贷款,2018-01-15,2018-03-07,2018-02-22
17982,1,湖南信托湘财聚2018-1号项目集合资金信托计划,ZXD32H201801010007143,湖南省信托有限责任公司,湖南信托,25,水利、环境和公共设施管理业,信托贷款,2018-01-08,2018-03-07,2018-02-23
7053,1,华润信托·相聚资本优粤33号11期集合资金信托计划,ZXD38H201711010001341,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-11-01,2018-03-07,2018-03-02
20031,1,华鑫信托·慧智投资112号集合资金信托计划,ZXD39H201801010026920,华鑫国际信托有限公司,华鑫信托,36,金融业,公募基金,2018-01-23,2018-03-06,2018-02-26
19923,1,陕国投·融鑫23号证券投资集合资金信托计划,ZXD33S201801110025870,陕西省国际信托股份有限公司,陕西信托,36,金融业,股票投资,2018-01-23,2018-03-06,2018-02-27
18208,1,光大信托-广州承兴32号应收账款集合资金信托计划,ZXD31G201801110009331,光大兴陇信托有限责任公司,光大信托,11.9,租赁和商务服务业,资产及其收（受）益权（附回购）,2018-01-10,2018-03-06,2018-02-02
18182,1,中铁信托·花城都汇项目集合资金信托计划,ZXD43Z201801010009078,中铁信托有限责任公司,中铁信托,36,房地产业,长期股权投资,2018-01-10,2018-03-06,2018-02-27
16586,1,国联创富188号集合资金信托计划,ZXD33G201712010051602,国联信托股份有限公司,国联信托,24,建筑业,资产及其收（受）益权（附回购）,2017-12-27,2018-03-06,2018-02-23
16350,1,光大信托·智兴5号集合资金信托计划,ZXD31G201712010049275,光大兴陇信托有限责任公司,光大信托,24,居民服务、修理和其他服务业,信托贷款,2017-12-26,2018-03-06,2018-02-27
16349,1,光大·智汇15号集合资金信托计划,ZXD31G201712110049265,光大兴陇信托有限责任公司,光大信托,12,租赁和商务服务业,资产及其收（受）益权（附回购）,2017-12-26,2018-03-06,2018-02-27
15867,1,爱建信托-鹿恒1号财产权信托第3期,ZXD34S201712101044453,上海爱建信托有限责任公司,爱建信托,12.4,金融业,持有并管理,2017-12-22,2018-03-06,2018-01-12
14584,1,兴业信托·兴鹭同享6号集合资金信托计划,ZXD36X201712010031901,兴业国际信托有限公司,兴业信托,18,房地产业,信托贷款,2017-12-19,2018-03-06,2018-03-01
12458,1,中航信托·天启【2017】587号成都玖阙府集合资金信托计划,ZXD37Z201712010010739,中航信托股份有限公司,中航信托,12,房地产业,信托贷款,2017-12-07,2018-03-06,2018-02-02
3165,1,中航信托·天启【2017】333号南昌新建城项目贷款集合资金信托计划,ZXD37Z20170901002978X,中航信托股份有限公司,中航信托,36,房地产业,信托贷款,2017-09-27,2017-10-19,2017-10-13
2409,1,粤财信托-国都1号结构化集合资金信托计划,ZXD32G201709010022259,广东粤财信托有限公司,粤财信托,30,金融业,实物及其他资产,2017-09-21,2017-10-19,2017-10-12
1850,1,吉信·汇融38号中科建设特定资产收益权集合资金信托计划,ZXD31J201709010016704,吉林省信托有限责任公司,吉林信托,24,房地产业,特定资产及其收（受）益权附回购,2017-09-19,2017-10-19,2017-10-16
1256,1,云南信托-汇享1号集合资金信托计划,ZXD32Y201709010010820,云南国际信托有限公司,云南信托,36,金融业,股票投资,2017-09-14,2017-09-27,2017-09-22
941,1,粤财信托·新材共享1号集合资金信托计划,ZXD32G201709010007699,广东粤财信托有限公司,粤财信托,48,金融业,信托贷款,2017-09-12,2017-09-27,2017-09-22
635,1,中原财富-宏业262期-三迪创富商务中心项目集合资金信托,ZXD45Z20170901000466X,中原信托有限公司,中原信托,24,房地产业,信托贷款,2017-09-08,2017-09-29,2017-09-25
550,1,交银国信·集通43号集合资金信托计划,ZXD34J201709110003821,交银国际信托有限公司,交银信托,60,水利、环境和公共设施管理业,信托贷款,2017-09-07,2017-09-27,2017-09-20
212,1,粤财信托·腾瑞一号集合资金信托计划,ZXD32G201709110000469,广东粤财信托有限公司,粤财信托,24,租赁和商务服务业,信托贷款,2017-09-01,2017-09-29,2017-09-26
